Kindred Hospital Tarrant County - Arlington,Pic Line Insertion,36569,CPT,Unnamed: 4,Unnamed: 5,2909.0,Unnamed: 7,2909.0.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,True,2025-04-21 07:48:50.948926,2025-04-21 07:48:50.948933,hospital_name,is_active,created_at,updated_at
Kindred Hospital Tarrant County - Arlington,Aquatic Therapy W/Exer 15 Min,97113,CPT,,,158.0,,158.0,,,,True,2025-04-21 07:48:51.488224,2025-04-21 07:48:51.488225,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Physical Perform Test 15Min,97750,CPT,,,171.04,,171.04,,,,True,2025-04-21 07:48:51.497217,2025-04-21 07:48:51.497275,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Prosthetic Train 15 Min,97761,CPT,,,130.59,,130.59,,,,True,2025-04-21 07:48:51.514209,2025-04-21 07:48:51.514215,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Of Swallowing Blue Dye,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.532634,2025-04-21 07:48:51.532643,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Of Swallowin-Radio-Opa,92611,CPT,,,646.79,,646.79,,,,True,2025-04-21 07:48:51.554868,2025-04-21 07:48:51.554871,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tx Swallowing/Oral Dysfun,92526,CPT,,,181.35,,181.35,,,,True,2025-04-21 07:48:51.568987,2025-04-21 07:48:51.568990,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Vasopneumatic Devices,97016,CPT,,,123.3,,123.3,,,,True,2025-04-21 07:48:51.573550,2025-04-21 07:48:51.573558,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Contrast Bath 15 Min,97034,CPT,,,109.96,,109.96,,,,True,2025-04-21 07:48:51.576708,2025-04-21 07:48:51.576710,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Selectiv Debride 1St 20 Sq Cm,97597,CPT,,,666.86,,666.86,,,,True,2025-04-21 07:48:51.579241,2025-04-21 07:48:51.579246,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Selectiv Debride Ea Ad 20Sq Cm,97598,CPT,,,602.45,,602.45,,,,True,2025-04-21 07:48:51.583353,2025-04-21 07:48:51.583362,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Orthotic Fit/Train 15 Min,97760,CPT,,,108.92,,108.92,,,,True,2025-04-21 07:48:51.585286,2025-04-21 07:48:51.585291,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Orthotic Fit/Train Subseq15Min,97763,CPT,,,89.66,,89.66,,,,True,2025-04-21 07:48:51.588997,2025-04-21 07:48:51.589001,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Biofeedback Training,90901,CPT,,,67.05,,67.05,,,,True,2025-04-21 07:48:51.592293,2025-04-21 07:48:51.592297,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ot Evaluation Low Complexity,97165,CPT,,,251.4,,251.4,,,,True,2025-04-21 07:48:51.592786,2025-04-21 07:48:51.592790,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ot Evaluation Mod Complexity,97166,CPT,,,237.91,,237.91,,,,True,2025-04-21 07:48:51.593096,2025-04-21 07:48:51.593099,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ot Evaluation High Complexity,97167,CPT,,,283.6,,283.6,,,,True,2025-04-21 07:48:51.593416,2025-04-21 07:48:51.593418,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Occupat Therapy Re-Eval,97168,CPT,,,250.35,,250.35,,,,True,2025-04-21 07:48:51.593687,2025-04-21 07:48:51.593689,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pt/Family Training Ea 30 Min,98960,CPT,,,115.58,,115.58,,,,True,2025-04-21 07:48:51.594011,2025-04-21 07:48:51.594015,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ther Int Cog Func 1St 15 Min,97129,CPT,,,73.85,,73.85,,,,True,2025-04-21 07:48:51.594413,2025-04-21 07:48:51.594416,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ther Int Cog Func Eaaddl 15Min,97130,CPT,,,68.31,,68.31,,,,True,2025-04-21 07:48:51.594659,2025-04-21 07:48:51.594661,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Sensory Stimulation 15 Min,97533,CPT,,,99.21,,99.21,,,,True,2025-04-21 07:48:51.594958,2025-04-21 07:48:51.594962,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Speech Fluency,92521,CPT,,,360.96,,360.96,,,,True,2025-04-21 07:48:51.595388,2025-04-21 07:48:51.595390,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Speech Sound Production,92522,CPT,,,366.94,,366.94,,,,True,2025-04-21 07:48:51.595672,2025-04-21 07:48:51.595674,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Sound Prod/Lang Comp Exp,92523,CPT,,,367.95,,367.95,,,,True,2025-04-21 07:48:51.595988,2025-04-21 07:48:51.595991,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Beh Qual Analysis Voice/Reson,92524,CPT,,,506.54,,506.54,,,,True,2025-04-21 07:48:51.596253,2025-04-21 07:48:51.596255,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tx Swallowing/Oral Dysfun,92526,CPT,,,181.35,,181.35,,,,True,2025-04-21 07:48:51.596559,2025-04-21 07:48:51.596561,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech Group Treatment,92508,CPT,,,69.98,,69.98,,,,True,2025-04-21 07:48:51.598032,2025-04-21 07:48:51.598038,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech Group Trtmt 30 Min,92508,CPT,,,69.98,,69.98,,,,True,2025-04-21 07:48:51.598602,2025-04-21 07:48:51.598606,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech Group Trtmt 45 Min,92508,CPT,,,69.98,,69.98,,,,True,2025-04-21 07:48:51.598917,2025-04-21 07:48:51.598920,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech Group Trtmt 60 Min,92508,CPT,,,69.98,,69.98,,,,True,2025-04-21 07:48:51.599255,2025-04-21 07:48:51.599256,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Self Care/Home Mgt 15 Min,97535,CPT,,,91.19,,91.19,,,,True,2025-04-21 07:48:51.599379,2025-04-21 07:48:51.599380,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech/Hearing Eval 15 Min,92522,CPT,,,366.94,,366.94,,,,True,2025-04-21 07:48:51.599543,2025-04-21 07:48:51.599545,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech/Hearing Eval 30 Min,92522,CPT,,,366.94,,366.94,,,,True,2025-04-21 07:48:51.599820,2025-04-21 07:48:51.599823,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech/Hearing Eval 45 Min,92522,CPT,,,366.94,,366.94,,,,True,2025-04-21 07:48:51.600202,2025-04-21 07:48:51.600204,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech/Hearing Eval 60 Min,92522,CPT,,,366.94,,366.94,,,,True,2025-04-21 07:48:51.600496,2025-04-21 07:48:51.600499,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Of Swallowing-Radio-Opa,92611,CPT,,,646.79,,646.79,,,,True,2025-04-21 07:48:51.600871,2025-04-21 07:48:51.600874,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tympanometry,92567,CPT,,,139.88,,139.88,,,,True,2025-04-21 07:48:51.601150,2025-04-21 07:48:51.601152,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Laryngeal Function Studies,92520,CPT,,,446.78,,446.78,,,,True,2025-04-21 07:48:51.601435,2025-04-21 07:48:51.601437,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mod Of Prosth Commun Device,92507,CPT,,,194.66,,194.66,,,,True,2025-04-21 07:48:51.601686,2025-04-21 07:48:51.601688,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Speech Language Treatment,92507,CPT,,,194.66,,194.66,,,,True,2025-04-21 07:48:51.601947,2025-04-21 07:48:51.601950,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fiberoptic Eval Swallowing,92612,CPT,,,618.66,,618.66,,,,True,2025-04-21 07:48:51.602280,2025-04-21 07:48:51.602282,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fiberoptic Laryng Sensory Test,92614,CPT,,,548.0,,548.0,,,,True,2025-04-21 07:48:51.602497,2025-04-21 07:48:51.602499,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Clinical/Bedside Evaluation,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.603212,2025-04-21 07:48:51.603215,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Swallow/Oral Function,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.604087,2025-04-21 07:48:51.604089,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Of Swallowing Blue Dye,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.604281,2025-04-21 07:48:51.604283,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Eval, Comp Audiomty Thres",92557,CPT,,,454.66,,454.66,,,,True,2025-04-21 07:48:51.605031,2025-04-21 07:48:51.605033,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Tympanometry & Reflex Thresh,92550,CPT,,,337.0,,337.0,,,,True,2025-04-21 07:48:51.607309,2025-04-21 07:48:51.607312,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Nonspeech Gen Device,92605,CPT,,,559.0,,559.0,,,,True,2025-04-21 07:48:51.607472,2025-04-21 07:48:51.607473,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Swallow/Oral Func 30 Min,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.607598,2025-04-21 07:48:51.607599,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Swallow/Oral Func 45 Min,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.607757,2025-04-21 07:48:51.607758,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Swallow/Oral Func 60 Min,92610,CPT,,,245.28,,245.28,,,,True,2025-04-21 07:48:51.607878,2025-04-21 07:48:51.607879,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Speech Device 1St Hr,92607,CPT,,,560.83,,560.83,,,,True,2025-04-21 07:48:51.607995,2025-04-21 07:48:51.607996,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Speech Device Addl 30 Min,92608,CPT,,,116.31,,116.31,,,,True,2025-04-21 07:48:51.608149,2025-04-21 07:48:51.608150,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Therapy Speech Gen Device,92609,CPT,,,228.93,,228.93,,,,True,2025-04-21 07:48:51.608405,2025-04-21 07:48:51.608411,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Assistive Tech Assess 15 Min,97755,CPT,,,144.02,,144.02,,,,True,2025-04-21 07:48:51.608871,2025-04-21 07:48:51.608874,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Swallow/Laryn Sensory,92616,CPT,,,760.0,,760.0,,,,True,2025-04-21 07:48:51.609130,2025-04-21 07:48:51.609133,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Comm/Work Reinteg 15 Min,97537,CPT,,,69.38,,69.38,,,,True,2025-04-21 07:48:51.609386,2025-04-21 07:48:51.609388,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Standard Cognitive Test Per Hr,96125,CPT,,,316.93,,316.93,,,,True,2025-04-21 07:48:51.609552,2025-04-21 07:48:51.609553,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aud Assess Rehab 1St Hr,92626,CPT,,,472.51,,472.51,,,,True,2025-04-21 07:48:51.609661,2025-04-21 07:48:51.609662,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aud Assess Rehab Add 15 Min,92627,CPT,,,121.56,,121.56,,,,True,2025-04-21 07:48:51.609965,2025-04-21 07:48:51.609968,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Of Prosth Comm Device,92597,CPT,,,455.04,,455.04,,,,True,2025-04-21 07:48:51.610097,2025-04-21 07:48:51.610098,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,E/T One Way Spk Vlv W/Cuff Def,92597,CPT,,,455.04,,455.04,,,,True,2025-04-21 07:48:51.610188,2025-04-21 07:48:51.610189,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Eval Aphasia Per Hr,96105,CPT,,,497.93,,497.93,,,,True,2025-04-21 07:48:51.610277,2025-04-21 07:48:51.610278,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Dys Txt W/E-Stim Attend 15Min,97032,CPT,,,106.51,,106.51,,,,True,2025-04-21 07:48:51.610366,2025-04-21 07:48:51.610367,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,E-Stim Attended 15Min,97032,CPT,,,106.51,,106.51,,,,True,2025-04-21 07:48:51.610640,2025-04-21 07:48:51.610644,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pt/Family Training Ea 30 Min,98960,CPT,,,115.58,,115.58,,,,True,2025-04-21 07:48:51.610895,2025-04-21 07:48:51.610899,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Arterial Blood Gas,82803,CPT,,,915.0,,915.0,,,,True,2025-04-21 07:48:51.611330,2025-04-21 07:48:51.611333,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Venous Blood Gas,82803,CPT,,,679.0,,679.0,,,,True,2025-04-21 07:48:51.611630,2025-04-21 07:48:51.611633,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Bipap Daily,94660,CPT,,,2133.0,,2133.0,,,,True,2025-04-21 07:48:51.611941,2025-04-21 07:48:51.611943,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cpap Daily,94660,CPT,,,2133.0,,2133.0,,,,True,2025-04-21 07:48:51.612198,2025-04-21 07:48:51.612200,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chest Wall Manipulation Init,94667,CPT,,,317.0,,317.0,,,,True,2025-04-21 07:48:51.612478,2025-04-21 07:48:51.612482,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Bronchoscopy,31622,CPT,,,3305.0,,3305.0,,,,True,2025-04-21 07:48:51.612816,2025-04-21 07:48:51.612819,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chest Wall Manipulation Subseq,94668,CPT,,,286.0,,286.0,,,,True,2025-04-21 07:48:51.613075,2025-04-21 07:48:51.613077,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aerosol/Vapor Inhale Initial,94640,CPT,,,370.0,,370.0,,,,True,2025-04-21 07:48:51.614132,2025-04-21 07:48:51.614135,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Passy Muir Valve Assist,92507,CPT,,,261.0,,261.0,,,,True,2025-04-21 07:48:51.615541,2025-04-21 07:48:51.615550,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Intubation,31500,CPT,,,1261.0,,1261.0,,,,True,2025-04-21 07:48:51.616053,2025-04-21 07:48:51.616055,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cardiopulmonary Resuscitation,92950,CPT,,,2012.0,,2012.0,,,,True,2025-04-21 07:48:51.616310,2025-04-21 07:48:51.616312,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Trach Stint Replacement,31899,CPT,,,752.0,,752.0,,,,True,2025-04-21 07:48:51.616598,2025-04-21 07:48:51.616600,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Trach Change,31502,CPT,,,440.0,,440.0,,,,True,2025-04-21 07:48:51.616867,2025-04-21 07:48:51.616869,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aerosol/Vapor Inhale Subseq,94640,CPT,,,279.0,,279.0,,,,True,2025-04-21 07:48:51.617137,2025-04-21 07:48:51.617140,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ventilator Initial Daily,94002,CPT,,,5122.0,,5122.0,,,,True,2025-04-21 07:48:51.617468,2025-04-21 07:48:51.617470,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ventilator Subsequent Daily,94003,CPT,,,4675.0,,4675.0,,,,True,2025-04-21 07:48:51.617700,2025-04-21 07:48:51.617702,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Max Breathing Capacity,94200,CPT,,,370.0,,370.0,,,,True,2025-04-21 07:48:51.617907,2025-04-21 07:48:51.617909,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Physical Performance Test,97750,CPT,,,135.0,,135.0,,,,True,2025-04-21 07:48:51.618203,2025-04-21 07:48:51.618205,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chest Wall Manip-Subseq,94668,CPT,,,246.0,,246.0,,,,True,2025-04-21 07:48:51.618460,2025-04-21 07:48:51.618462,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chest Wall Manip-Initial,94667,CPT,,,317.0,,317.0,,,,True,2025-04-21 07:48:51.618733,2025-04-21 07:48:51.618737,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Maximum Breathing Capacity,94200,CPT,,,276.0,,276.0,,,,True,2025-04-21 07:48:51.619057,2025-04-21 07:48:51.619059,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Decalcification,88311,CPT,,,216.38,,216.38,,,,True,2025-04-21 07:48:51.619976,2025-04-21 07:48:51.619978,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fine Needle Asp Eval,88172,CPT,,,453.63,,453.63,,,,True,2025-04-21 07:48:51.620126,2025-04-21 07:48:51.620127,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
